700nm,710nm,717nm,725nm,732nm,740nm,743nm,748nm,751nm,753nm,758nm,763nm,768nm,780nm,792nm,798nm,805nm,815nm,830nm,850nm
0.03212180873733444,0.03218671451165638,0.034217384553451725,0.042190170061725034,0.054155395592399805,0.06513581805211348,0.07405766388429817,0.09089895300396318,0.09981724807559356,0.10576009544730304,0.1225749510940577,0.12656055767503704,0.10194809559958697,0.041886749906749225,0.036040342360036004,0.040049845345720765,0.04601360064462461,0.060878348852147476,0.08085292036673455,0.06533504011756548
0.031767072914208334,0.031838360228061274,0.03384837287461804,0.041723730576715794,0.05354017950876237,0.06438779808544556,0.07319564766719448,0.08982083900427096,0.0986253901779707,0.10449230521244154,0.1210895290978401,0.12502864323907897,0.1007538140218155,0.04151514210641302,0.0357595819908078,0.039725648943881524,0.045617126250011006,0.06029324390786597,0.08002748665953563,0.0647449338691239
0.03174662848729291,0.03185701436257192,0.033871916507622585,0.041675916348617864,0.053355869531643646,0.06411002127909858,0.07281186749937238,0.08923341635097495,0.09793599019176771,0.10373495137463147,0.12012352532997271,0.12405004912868817,0.10021558762758927,0.04204243409499886,0.03646861142223033,0.040443728781175935,0.046296233297657204,0.06081167626719975,0.08038346933125845,0.06548508676921097
0.031854638168930756,0.03190019737780362,0.033910880616274876,0.04184868641109146,0.053775003254343784,0.06470484046694389,0.07360015294601704,0.0903931129470532,0.09928307172173614,0.10520706341760355,0.1219764027006286,0.12593381793768962,0.10132418619433646,0.04127404209483884,0.03539189741079906,0.039362723245963516,0.04529378547698446,0.060106978869630664,0.07998591294552643,0.06441802013776696
0.03163320994176113,0.03171098970308689,0.03371177005461045,0.04153494973463859,0.05326013825123699,0.06403529179449956,0.07278088160438767,0.08928870321253246,0.09803317201986861,0.10386044041175489,0.12034213469686308,0.12426476058144093,0.10019768782469253,0.0414632760750869,0.03577988663490436,0.03973483225316008,0.04559548586025057,0.06017514548624486,0.0797792115718793,0.06463714864181969
0.03242404722278458,0.032571971612065764,0.03463387501624177,0.0425384904192649,0.054335688160254046,0.06523165710395247,0.0740224709210318,0.09060932404147243,0.09940573569486455,0.10526755367095118,0.1218184034143626,0.12582124273260895,0.10188678874791819,0.04346025072843673,0.0379418916254569,0.04201528277045605,0.04796113959411279,0.06264331901654256,0.08248037523589757,0.06760994443637261
0.03235591640508873,0.032517293368670805,0.03457845819167214,0.04244895038345119,0.05419081860332425,0.06504257179389714,0.0737856187895458,0.09028048024197127,0.09902939448629393,0.10485926009678365,0.1213144195854032,0.12530387676075358,0.1015444864566162,0.04354288312690647,0.03808554634924787,0.04215168980651059,0.048072599914787385,0.06267723219852062,0.08243622606883863,0.06772004734519721
0.032150256234494995,0.03225663715521738,0.03429364871739267,0.04219519909500013,0.05401384072333995,0.06489968533282832,0.07371484791194056,0.09035183921993756,0.09916930142529143,0.10504538183093365,0.12165342478189319,0.1256339431022981,0.10148368614749415,0.0425393666076464,0.03689469504035298,0.04092392251327928,0.046855852147690606,0.06156463489780441,0.0813755418370426,0.06625211676736473
0.0322187894989978,0.03238685677098636,0.03443988509911905,0.042262224382169096,0.05392415879138619,0.06471000677508648,0.07339471391501629,0.08977905637001098,0.09847081574658766,0.10426271595667477,0.1206073779695168,0.12457860545352338,0.10100971768385511,0.04347101794395537,0.03807559768671659,0.042127797536266574,0.048017019872250606,0.06252868586746212,0.0821692436091694,0.06758938481409638
0.032474843853485105,0.03262967491249475,0.03469677347102896,0.04260618426752502,0.054409361835788005,0.06531348102428916,0.07410479438041462,0.09069159447613284,0.09948847363744512,0.1053504102071378,0.12189900641456351,0.12590548143057734,0.1019902022818379,0.04360944335446851,0.03810435163093949,0.04218432774154859,0.04813344713536462,0.06281699373333582,0.0826700270549513,0.06783460866383728
