700nm,710nm,717nm,725nm,732nm,740nm,743nm,748nm,751nm,753nm,758nm,763nm,768nm,780nm,792nm,798nm,805nm,815nm,830nm,850nm
0.18625234429508236,0.17738181353440427,0.17186255989844948,0.16652671364469754,0.16235780028301158,0.1573785599204541,0.15559594422472947,0.15318918511315177,0.15096180937633022,0.14988386996483674,0.1472928029759482,0.144644599121279,0.14202812864458617,0.13604635747597266,0.12982344861077777,0.12693532480346786,0.12432990879806138,0.1197837388331581,0.11525170450956379,0.10952496237061146
0.25136707107870915,0.23879747905049523,0.2308634992304201,0.2230206111865085,0.21668372739183211,0.2090636872999356,0.206304298125537,0.20245790113456003,0.19907226624973937,0.19738005514534698,0.19337539365913844,0.1893425663367191,0.18531948813953758,0.17612691106479458,0.16687314916120877,0.16232141532103833,0.15830586028429938,0.15145999644504446,0.143740059418702,0.13441288789810263
0.23534702109697733,0.22372311233141376,0.21641211471599903,0.20922423982728816,0.20346259038112124,0.19654575131168706,0.1940477827292794,0.190591345121167,0.18751341563009286,0.18598658404420845,0.18236025218451785,0.1786957105847843,0.1750483123782257,0.16671308356611683,0.15825650809517772,0.15415339263719918,0.15051482186715257,0.1442773966842154,0.1374370437783996,0.12909039286024468
0.22780320777360846,0.2166057640097624,0.20957244766797778,0.20267249240915716,0.19712620547124524,0.1905038109750246,0.18812123609805356,0.1848393317131653,0.1819038860598338,0.18045530962274914,0.17701274606602416,0.17352872119515325,0.17006537017587597,0.1621496791144526,0.15408204014568194,0.15019632704583066,0.14674182576313705,0.14079280586819432,0.13429939436037286,0.1263295886048691
0.2001430106884494,0.1905691018940569,0.1846039322195966,0.1788249912434153,0.1742641379654442,0.16884273762403182,0.16690570383916653,0.16428685411165087,0.16187585860695436,0.1607083655990811,0.1579090123574231,0.15505162223412977,0.1522270518308199,0.14576924004287248,0.1390607522253889,0.1359368339965875,0.1331232858382897,0.12821137460642942,0.12321340661798089,0.11691515461490652
0.23169073553709993,0.2204139418670521,0.21335106120401123,0.2064531031874615,0.20092646084865412,0.19435462058460673,0.1919993857875862,0.18877873243163,0.18586946535324836,0.1844449329259664,0.18105059227549036,0.17760489857569695,0.1741870232970095,0.16637403373480197,0.1583511933265979,0.15453633053018154,0.1511286379446262,0.14522441895357008,0.1389105514426147,0.13108419643038433
0.17397165444144602,0.16532190837346838,0.15987195479296248,0.15449785104854685,0.1502448791326629,0.14506434480446284,0.14317628690205286,0.14054215158135785,0.13820920870460326,0.137040238915443,0.13426263510665865,0.13146161543458734,0.1286676607889059,0.12228464284827358,0.11586093684712821,0.11270539202951452,0.10991805773561258,0.10518494736524922,0.10001240108310892,0.0937666814152691
0.1831311321059547,0.17437508082031714,0.16892068355266843,0.16363765655980492,0.15950631997911338,0.1545611675022278,0.15278735121965858,0.15038427632001827,0.14817013017421227,0.14709470725741494,0.1445126031931012,0.14187713383786557,0.13927070095693045,0.13331232994402578,0.1271346324090913,0.12425080196118028,0.1216549057382098,0.11713821239948839,0.11259467122080379,0.10688120998123449
0.1976992594228764,0.18807688434872707,0.18205086423780825,0.17616541351855752,0.17150778425483226,0.16591469700004302,0.16389894590100001,0.16113361707528198,0.15863436624755697,0.15740499700512442,0.15447061664123263,0.15149253300916923,0.14853626692934105,0.14177964035309973,0.13486259706871415,0.13156034336316433,0.12861339647903938,0.12353267079263017,0.118174428490013,0.11155687110451379
0.22416090833002442,0.21339429819646463,0.2066774839772865,0.2001578482665618,0.19497476201643185,0.18883110522928195,0.1866380975928634,0.18366790115303572,0.18094637368786645,0.1796268182788379,0.17646927549058716,0.17325027141106467,0.1700663564668059,0.1627868818730609,0.15523868203112082,0.15171047177121227,0.14853811228957675,0.14300149942132442,0.1372747722898975,0.13007981229935472
